"From","To","weight"
"Landmark Group of Builders","P. Kruger Concrete Products Ltd.",2
"Landmark Group of Builders","University of Alberta",3
"Landmark Group of Builders","Northern Crane Services Group Ltd.",2
"Landmark Group of Builders","Canada Green Building Council Alberta Chapter",2
"Landmark Group of Builders","IGLOO Building Supplies Group",2
"Landmark Group of Builders","Integrated Management & Realty Ltd",2
"Landmark Group of Builders","Urban Development Institute Greater Edmonton Chapter",2
"Landmark Group of Builders","Modular Building Institute",2
"Environment Canada","Earthmaster Environmental Strategies Inc.",3
"Environment Canada","B.M. Ross and Associates Limited",1
"Environment Canada","Tetra Tech WEI Inc.",1
"Environment Canada","Maxxam Analytics Inc.",3
"Environment Canada","Canadian Forest Service",1
"Environment Canada","Nova Scotia Agricultural College",3
"Environment Canada","Government of Nunavut",9
"Environment Canada","University of Windsor",7
"Environment Canada","Gloco Inc.",1
"Environment Canada","Canadian Institutes of Health Research",3
"Environment Canada","Natural Resources Canada",45
"Environment Canada","Makivik Corporation",1
"Environment Canada","UniversitÃ de MontrÃal",6
"Environment Canada","University of Alberta",64
"Environment Canada","Agriculture and Agri-Food Canada",19
"Environment Canada","Engine Control Systems Limited",2
"Environment Canada","UniversitÃ© de MontrÃ©al",1
"Environment Canada","University of Guelph",41
"Environment Canada","City of Peterborough",1
"Environment Canada","BIOCAP Canada Foundation",1
"Environment Canada","Manitoba Hydro",3
"Environment Canada","CCS Corporation",2
"Environment Canada","Brock University",1
"Environment Canada","Food Alliance",2
"Environment Canada","Concordia University",15
"Environment Canada","Philom Bios Inc.",1
"Environment Canada","Natural Resources",1
"Environment Canada","Royal Military College of Canada",9
"Environment Canada","Bird Studies Canada",2
"Environment Canada","J.D. Irving Ltd",1
"Environment Canada","Carleton University",28
"Environment Canada","Government of Northwest Territories",11
"Environment Canada","Bruker BioSpin Ltd.",2
"Environment Canada","Hydro-Quebec",8
"Environment Canada","WM Quebec Inc.",2
"Environment Canada","CHUL Research Center",27
"Environment Canada","Mascoma Canada Inc.",2
"Environment Canada","FISO Technologies Inc.",3
"Environment Canada","Lakehead University",7
"Environment Canada","UniversitÃ Laval",108
"Environment Canada","Regional Municipality of Niagara",2
"Environment Canada","Stantec Consulting Ltd",2
"Environment Canada","Trojan Technologies Inc.",2
"Environment Canada","Canadian Food Inspection Agency",1
"Environment Canada","Lab_Bell inc.",1
"Environment Canada","University of Ontario Institute of Technology",2
"Environment Canada","Newfoundland and Labrador Hydro",3
"Environment Canada","City of Guelph",3
"Environment Canada","Reductase Consortium",1
"Environment Canada","Trent University",18
"Environment Canada","Queen's University",30
"Environment Canada","TechnoCentre Ãolien GaspÃsie-les-Åles",3
"Environment Canada","Mount Allison University",2
"Environment Canada","BFI Usine de triage Lachenaie Inc.",2
"Environment Canada","Geological Survey of Canada",9
"Environment Canada","ICI Environnement Inc.",2
"Environment Canada","â¦cole de technologie supÃrieure",9
"Environment Canada","Wind Energy Institute of Canada",3
"Environment Canada","Institute for Catastrophic Loss Reduction",2
"Environment Canada","Questerre Beaver River Inc.",3
"Environment Canada","Resource Transforms International Ltd.",2
"Environment Canada","National Capital Commission",1
"Environment Canada","University of British Columbia",32
"Environment Canada","Vuntut Gwitchin First Nation",1
"Environment Canada","UniversitÃ du QuÃbec â¡ Trois-RiviÃres",11
"Environment Canada","Wilfrid Laurier University",7
"Environment Canada","Canada Centre for Remote Sensing",2
"Environment Canada","Canadian Heritage",9
"Environment Canada","BC Hydro",6
"Environment Canada","Advanced Biorefinery Inc.",2
"Environment Canada","UniversitÃ de Sherbrooke",8
"Environment Canada","Royal Ontario Museum",2
"Environment Canada","Alberta Pacific Forest Industries Inc.",2
"Environment Canada","BiodÃme de MontrÃal",1
"Environment Canada","Ville de Granby",1
"Environment Canada","International Rice Research Institute",1
"Environment Canada","On Min of Agr & Food & Rural Affairs",2
"Environment Canada","Parc Aquarium du QuÃbec",1
"Environment Canada","Environment Canada",15
"Environment Canada","Memorial University of Newfoundland",39
"Environment Canada","Ryerson University",6
"Environment Canada","University of Victoria",20
"Environment Canada","Lake Huron Ctre for Coastal Conservation",1
"Environment Canada","Waterloo Environmental Biotechnology Inc.",3
"Environment Canada","Saint Mary's University",2
"Environment Canada","La SociÃtÃ de dÃveloppement de l'industrie maricole inc.",1
"Environment Canada","BlueLeaf Inc.",1
"Environment Canada","â¦cole Polytechnique de MontrÃal",4
"Environment Canada","University of Western Ontario",29
"Environment Canada","Indian and Northern Affairs Canada",7
"Environment Canada","Devon Canada Corporation",3
"Environment Canada","Waterloo Stewardship Network",1
"Environment Canada","University of Prince Edward Island",9
"Environment Canada","University of Ottawa",20
"Environment Canada","ELUTIS Modelling and Consulting Inc",2
"Environment Canada","Syngenta Biotechnology Inc.",1
"Environment Canada","FPInnovations",3
"Environment Canada","UniversitÃ© du QuÃ©bec Ã  Rimouski",1
"Environment Canada","Chamard & AssociÃs",2
"Environment Canada","Cold Springs Farm ltd",1
"Environment Canada","Alberta Newsprint Company",2
"Environment Canada","Millar Western Forest Products Ltd",2
"Environment Canada","SunOpta Inc.",1
"Environment Canada","McMaster University",10
"Environment Canada","Canadian Museum of Nature",10
"Environment Canada","MinistÃre du DÃveloppement durable, de l'Environnement et des Parcs",4
"Environment Canada","ConocoPhillips Canada Resources Corp.",3
"Environment Canada","Garrad Hassan Canada Inc.",3
"Environment Canada","ABRI Tech Inc.",2
"Environment Canada","Ministry of Energy and Mines",3
"Environment Canada","Prince Edward Island Aquaculture Alliance",1
"Environment Canada","SNC - Lavalin Inc.",4
"Environment Canada","Northern Nanotechnologies Inc.",3
"Environment Canada","Ausable Bayfield Conservation Authority",1
"Environment Canada","MinistÃre des Ressources naturelles et Faune",1
"Environment Canada","Dalhousie University",13
"Environment Canada","BC Ministry of Environment",1
"Environment Canada","National Research Council of Canada",2
"Environment Canada","City of Saint John",1
"Environment Canada","Aqua Terre Solutions Inc.",1
"Environment Canada","UniversitÃ du QuÃbec â¡ Rimouski",57
"Environment Canada","Tembec Inc.",3
"Environment Canada","UniversitÃ© du QuÃ©bec en Outaouais",1
"Environment Canada","KBM Forestry Consultants Inc.",2
"Environment Canada","University of Toronto",47
"Environment Canada","McGill University",87
"Environment Canada","Alberta Research Council",5
"Environment Canada","SociÃtÃ d'Ãtablissement de plein air du QuÃbec",1
"Environment Canada","Alberta Environment and Sustainable Resource Development",1
"Environment Canada","Dairy Farmers of Canada",2
"Environment Canada","University of Calgary",50
"Environment Canada","Fed. of Tiny Township Shoreline Assoc.",1
"Environment Canada","UniversitÃ du QuÃbec â¡ MontrÃal",10
"Environment Canada","Mikro-Tek",2
"Environment Canada","Canadian Natural Resources Limited",2
"Environment Canada","Deerwood Soil and Water Management Association",2
"Environment Canada","Imperial Oil Resources Ltd",3
"Environment Canada","SaskPower",3
"Environment Canada","UniversitÃ du QuÃbec en Outaouais",2
"Environment Canada","Grand River Conservation Authority",1
"Environment Canada","University of New Brunswick",30
"Environment Canada","Helimax Energie Inc.",3
"Environment Canada","Ducks Unlimited Canada",1
"Environment Canada","Perkin Elmer Canada Ltd",1
"Environment Canada","Slave Lake Pulp Corp",2
"Environment Canada","UniversitÃ© Laval",3
"Environment Canada","MinistÃre de l'agriculture, des pÃcheries et de l'alimentation",1
"Environment Canada","Nature Conservancy of Canada",1
"Environment Canada","Lallemand Inc.",3
"Environment Canada","Ctr Interinst de Rech en Ecotox du QC",2
"Environment Canada","Ville de MontrÃal",1
"Environment Canada","MWH Global, Inc. (Canada)",3
"Environment Canada","EnviroSim Associates Ltd",2
"Environment Canada","Atlantic Hydrogen Inc.",3
"Environment Canada","Royal Veterinary and Agricultural University",1
"Environment Canada","University of Saskatchewan",28
"Environment Canada","Transeuro Energy Corp.",1
"Environment Canada","Parks Canada Agency",8
"Environment Canada","UniversitÃ du QuÃbec â¡ Chicoutimi",3
"Environment Canada","University of Manitoba",77
"Environment Canada","UniversitÃ de Moncton",3
"Environment Canada","MREAC",5
"Environment Canada","Alberta Innovates - Technology Futures",2
"Environment Canada","Health Canada",8
"Environment Canada","Falcon Environmental Services Inc.",2
"Environment Canada","Centre Hospitalier Universitaire de QuÃbec",9
"Environment Canada","University of Northern British Columbia",22
"Environment Canada","International Biochar Initiative",2
"Environment Canada","Fisheries and Oceans Canada",116
"Environment Canada","University of Waterloo",66
"Environment Canada","Ontario Ministry of the Environment",8
"Environment Canada","Ontario Power Generation Inc.",1
"Environment Canada","Hinton Pulp a Division of West Fraser Mills Ltd.",2
"Environment Canada","Institut national de la recherche scientifique",51
"Environment Canada","Ontario Ministry of Natural Resources",1
"Environment Canada","CanEra Resources Inc.",3
"Environment Canada","New Brunswick System Operator",3
"Environment Canada","Department of Natural Resources - NS",1
"Environment Canada","Biopterre",2
"Environment Canada","Xstrata Nickel",2
"Environment Canada","Lorax Environmental Services Ltd",2
"Environment Canada","Ville de Gatineau",1
"Environment Canada","Avalon Ventures Ltd",1
"Environment Canada","Suncor Energy Inc.",2
"Environment Canada","York University",7
"Environment Canada","Alberta Environment",3
"Environment Canada","MinistÃre des Transports du QuÃbec",1
"Environment Canada","GreenField Ethanol",3
"Environment Canada","Canadian Wind Energy Association",3
"Lavergne Group","Horizon Plastics International Inc.",3
"Lavergne Group","Ingenia Polymers Corporation",3
"Lavergne Group","University of Waterloo",3
"Lavergne Group","University of British Columbia",3
"Lavergne Group","Royal Military College of Canada",3
"Lavergne Group","National Research Council of Canada",3
"Lavergne Group","Canadian General Tower Ltd",3
"Lavergne Group","5D Composite",3
"Lavergne Group","Queen's University",3
"Lavergne Group","Ensyn Technologies Inc.",3
"Lavergne Group","Jyco Sealing Technologies",3
"Lavergne Group","University of Toronto",12
"Lavergne Group","Mastercore System Ltd",3
"Lavergne Group","Gracious Living Innovations Inc.",3
"Lavergne Group","IPL Inc.",3
"Lavergne Group","Industrial Thermo Polymers Ltd",3
"Lavergne Group","McGill University",9
"Lavergne Group","University of Saskatchewan",3
"Lavergne Group","Camoplast Inc.",3
"Lavergne Group","University of Alberta",3
"Lavergne Group","Total Plastic Solutions Inc.",3
"Lavergne Group","Cascades Canada Inc.",3
"Lavergne Group","Ãcole Polytechnique de MontrÃ©al",1
"Lavergne Group","MAHLE Filter Systems Canada",3
"Lavergne Group","University of Guelph",3
"Lavergne Group","Sealed Air Corporation",3
"Lavergne Group","FPInnovations",2
"Lavergne Group","UniversitÃ de Sherbrooke",3
"Lavergne Group","â¦cole Polytechnique de MontrÃal",24
"Lavergne Group","NOVA Chemicals Corporation",3
"Lavergne Group","InnoHealth",2
"Lavergne Group","ABC Group Inc.",3
"Recognyz System Technology","Ãcole Polytechnique de MontrÃ©al",1
"LDetek inc.","Institut national de la recherche scientifique",1
"Red Hat","NexJ Systems Inc.",3
"Red Hat","Seneca College of Applied Arts and Technology",5
"Red Hat","Security Compass Inc.",3
"Red Hat","Scenecaster.com Inc.",3
"Red Hat","Arius3D Inc.",3
"Red Hat","Feral Systems",3
"Red Hat","Mozilla Foundation",3
"Heroux Inc.","Consortium for Research and Innovation in Aerospace in Quebec",2
"Heroux Inc.","Delastek Aeronautique Inc.",2
"Heroux Inc.","ModÃlerie Dorval Inc.",1
"Heroux Inc.","National Research Council of Canada",1
"Heroux Inc.","UniversitÃ Laval",1
"Heroux Inc.","Bombardier Aerospace",2
"Heroux Inc.","CÃgep de Saint-Hyacinthe",2
"Heroux Inc.","Marquez Transtech Ltd.",2
"Heroux Inc.","FDC Composites Inc.",2
"Heroux Inc.","CollÃ¨ge Ãdouard-Montpetit",1
"Heroux Inc.","Bell Helicopter Textron Canada",1
"Heroux Inc.","Messier-Dowty Inc.",1
"Heroux Inc.","Pratt & Whitney Canada Inc.",5
"Heroux Inc.","Ãcole Polytechnique de MontrÃ©al",2
"Heroux Inc.","â¦cole Polytechnique de MontrÃal",2
"Heroux Inc.","â¦cole de technologie supÃrieure",4
"Heroux Inc.","CollÃge â¦douard-Montpetit",1
"Heroux Inc.","Mathematics of Information Technology and Complex Systems",2
"Heroux Inc.","McGill University",4
"Heroux Inc.","L-3 Communications",3
"Heroux Inc.","Concordia University",1
"ENDEEPER Rock Knowledge Systems","Computer Modelling Group",2
"ENDEEPER Rock Knowledge Systems","Sky Hunter Exploration Ltd.",2
"ENDEEPER Rock Knowledge Systems","CMG Reservoir Simulation Foundation",2
"ENDEEPER Rock Knowledge Systems","Alberta Innovates - Technology Futures",2
"ENDEEPER Rock Knowledge Systems","University of Calgary",2
"Akzo Nobel Chemicals Ltd.","Imperial Oil Ltd",2
"Akzo Nobel Chemicals Ltd.","Transportation Research Board",1
"Akzo Nobel Chemicals Ltd.","E.I. du Pont Canada Company",1
"Akzo Nobel Chemicals Ltd.","Queen's University",2
"Akzo Nobel Chemicals Ltd.","Ontario Ministry of Transportation",1
"ImSAR","Pole Haven Grazing Association",1
"ImSAR","Alberta Agriculture, Food and Rural Development",1
"ImSAR","Southern Alberta Institute of Technology",1
"Contango Strategies Limited","University of Saskatchewan",3
"Sarpi Ltd.","Terramatic Technologies Inc.",2
"Sarpi Ltd.","Micro Engineering Tech Inc.",1
"Sarpi Ltd.","University of Calgary",2
"Electranix Corporation","Teshmont Consultants Ltd.",3
"Electranix Corporation","TransGrid Solutions Inc.",3
"Electranix Corporation","Manitoba HVDC Research Center",3
"Electranix Corporation","Manitoba Hydro",3
"Electranix Corporation","University of Manitoba",3
"Electranix Corporation","RTDS Technologies Inc.",3
"Pestalto Env. Health Services Inc.","University of Guelph",2
